Product-id,Seller-id,Product-SKU,Product-Title,Product-Brand,Author,URL,img_URL,Regular-Price,Final-Price,Comment,TIKI-NOW,Rating,Installment,Page,Location
45869877,61228309,5508496633788,Camera IP Wifi Ezviz C6N 2.0Mp (CS-C6N-A0-1C2WFR) - Hàng Chính Hãng, EZVIZ,,https://tiki.vn/camera-ip-wifi-ezviz-c6n-2-0mp-cs-c6n-a0-1c2wfr-hang-chinh-hang-p45869877.html?src=category-page-1801&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/12/a6/18/08c192b458bb205ac934060acc632e5c.jpg,850.000đ,530.000đ                                            -38%,5 nhận xét,YES,84%,,13,3
455877,48621675,2131888883442,Tủ Chống Ẩm Eureka RT-48C 40 Lít - Hàng Chính Hãng,Eureka,,https://tiki.vn/tu-chong-am-eureka-rt-48c-40-lit-hang-chinh-hang-p455877.html?src=category-page-1801&2hi=0,https://salt.tikicdn.com/cache/280x280/media/catalog/product/1/4/140898516992.jpg,2.090.000đ,2.088.888đ,12 nhận xét,YES,88%,,13,4
26664755,26664757,7590422283332,Túi Benro Fujifilm (Chính Hãng), FUJIFILM ,,https://tiki.vn/tui-benro-fujifilm-chinh-hang-p26664755.html?src=category-page-1801&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/74/07/68/7f761a962a5625ace5871223eafe6ca3.jpg,490.000đ,209.000đ                                            -57%,3 nhận xét,YES,100%,,13,5
5907075,52630037,8076173833860,Tripod chụp hình TF-3110 cao cấp,OEM,,https://tiki.vn/tripod-chup-hinh-tf-3110-cao-cap-p5907075.html?src=category-page-1801&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/e5/3b/1c/c92b5778cf0e9f0a0861070189721ee2.jpg,150.000đ,68.900đ                                            -54%,9 nhận xét,YES,64%,,13,6
49863949,49863950,5448162411749,Pin Gopro Hero 8 Hero 7 Hero 6 - Hàng Chính Hãng,GOPRO,,https://tiki.vn/pin-gopro-hero-8-hero-7-hero-6-hang-chinh-hang-p49863949.html?src=category-page-1801&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/f2/ee/5e/e8d5410f34fb96f3c63709685d891c5c.jpg,850.000đ,490.000đ                                            -42%,2 nhận xét,YES,100%,,13,7
594697,17056109,6007304835967,Máy Ảnh Canon IXUS 185 (Lê Bảo Minh) - Đen - Hàng Chính Hãng,Canon,,https://tiki.vn/may-anh-canon-ixus-185-le-bao-minh-den-hang-chinh-hang-p594697.html?src=category-page-1801&2hi=0,https://salt.tikicdn.com/cache/280x280/media/catalog/product/i/x/ixus-185-den-1.u2751.d20170327.t103856.561205.jpg,2.500.000đ,2.490.000đ,14 nhận xét,YES,72%,,13,8
25719489,41873757,1518391680705,Camera IP Wifi Yoosee 3 Râu HD720P 10 đèn hồng ngoại đàm thoại 2 chiều + Tặng thẻ nhớ Yoosee Extreme Plus 32GB (Trắng)  Hàng Nhập Khẩu,Yoosee,,https://tiki.vn/camera-ip-wifi-yoosee-3-rau-hd720p-10-den-hong-ngoai-dam-thoai-2-chieu-tang-the-nho-yoosee-extreme-plus-32gb-trang-hang-nhap-khau-p25719489.html?src=category-page-1801&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/ee/d2/5a/c060dfabcd0ab5da300e92e1902c7712.jpg,600.000đ,398.000đ                                            -34%,32 nhận xét,YES,68%,,13,9
55585425,60816596,7755289590799,Bộ tripod chân chụp ảnh 3120 giá đỡ điện thoại - giá đỡ 3 Chân Tripod 3110 105cm Chuyên Chụp Hình Live Stream - giá đỡ điện thoại 3 chân máy ảnh gậy tự sướng ( MẦU ĐEN ),OEM,,https://tiki.vn/bo-tripod-chan-chup-anh-3120-gia-do-dien-thoai-gia-do-3-chan-tripod-3110-105cm-chuyen-chup-hinh-live-stream-gia-do-dien-thoai-3-chan-may-anh-gay-tu-suong-mau-den-p55585425.html?src=category-page-1801&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/0c/f8/fe/4855d86ef9722154e94900a19c17a347.jpg,140.000đ,119.000đ                                            -15%,1 nhận xét,YES,80%,,13,10
16890708,45243609,7959173844320,CAMERA THỂ THAO CAMERA HÀNH TRÌNH PHƯỢT A9 tiếng việt,OEM,,https://tiki.vn/camera-the-thao-camera-ha-nh-tri-nh-phuo-t-a9-tie-ng-vie-t-p16890708.html?src=category-page-1801&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/36/bd/0f/99b4ffc02e93a97a318cb7e919071884.jpg,310.000đ,259.000đ                                            -16%,1 nhận xét,YES,20%,,13,11
54456974,56880709,4583467245802,Máy quay Feiyu Pocket - Hàng Nhập Khẩu,Feiyu,,https://tiki.vn/may-quay-feiyu-pocket-hang-nhap-khau-p54456974.html?src=category-page-1801&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/17/7e/ec/e09e82819d3133d7979f12ae651acf7e.jpg,9.290.000đ,4.690.000đ                                            -50%,1 nhận xét,YES,100%,,13,12
24558526,24558532,6242735866399,"Ống kính Meike 25mm F1.8 cho máy ảnh mirroless Sony, Fuji, Canon lấy nét thủ công- Hàng nhập khẩu",Meike,,https://tiki.vn/ong-kinh-meike-25mm-f1-8-cho-may-anh-mirroless-sony-fuji-canon-lay-net-thu-cong-hang-nhap-khau-p24558526.html?src=category-page-1801&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/d8/15/84/47c9895131867ec1297f455be1d78d24.jpg,1.749.000đ,1.549.000đ                                            -11%,1 nhận xét,YES,100%,,13,13
10690707,50415145,5531189384759,Gói hút ẩm đa dụng 1gr,Secco,,https://tiki.vn/goi-hut-am-da-dung-1gr-p10690707.html?src=category-page-1801&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/ef/25/c1/8b73902114e7384b5095de252110a74e.jpg,99.000đ,17.000đ                                            -83%,2 nhận xét,YES,80%,,13,14
49410516,59432669,2791509223868,Bao bảo vệ silicon cho Gopro 8 Black,OEM,,https://tiki.vn/bao-bao-ve-silicon-cho-gopro-8-black-p49410516.html?src=category-page-1801&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/86/7c/95/499e554df32f60a892d397637df8a8d9.jpg,150.000đ,79.000đ                                            -47%,5 nhận xét,YES,96%,,13,15
65576750,65576752,7813143541797,"Bộ đèn studio chụp ảnh sản phẩm, quay phim, livestream chuyên nghiệp, bộ gồm chân đèn 2m kèm softbox 50x70cm, bóng đèn Led Bulb",OEM,,https://tiki.vn/bo-den-studio-chup-anh-san-pham-quay-phim-livestream-chuyen-nghiep-bo-gom-chan-den-2m-kem-softbox-50x70cm-bong-den-led-bulb-p65576750.html?src=category-page-1801&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/d0/86/f3/6ff020c552ca702080d8a4d0e7d7b28d.png,750.000đ,379.000đ                                            -49%,1 nhận xét,YES,20%,,13,16
5839337,58638328,8993593389176,Camera IP Wifi Ezviz C2C (CS-CV206) + Tặng thẻ nhớ Hikvision 32GB - Hàng chính hãng ,Ezviz,,https://tiki.vn/camera-ip-wifi-ezviz-c2c-cs-cv206-tang-the-nho-hikvision-32gb-hang-chinh-hang-p5839337.html?src=category-page-1801&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/c4/98/f0/c95caa81b6dd2d75d5885ef288a47ebc.png,1.307.000đ,545.000đ                                            -58%,1 nhận xét,YES,80%,,13,17
478020,188538,6009945027121,Máy Ảnh Sony Alpha A7 Mark II Body - Hàng chính hãng,Sony,,https://tiki.vn/may-anh-sony-alpha-a7-mark-ii-body-hang-chinh-hang-p478020.html?src=category-page-1801&2hi=0,https://salt.tikicdn.com/cache/280x280/media/catalog/product/1/1/1102008.jpg,37.990.000đ,21.500.000đ                                            -43%,13 nhận xét,YES,94%,Trả góp 0%,13,18
46607972,51238957,3278362207376,"Carecam IP-Camera Wifi- Xoay Theo Chiều Chuyển Động- Hỗ Trợ Đàm Thoại 2 Chiều, Hồng Ngoại Ban Đêm- Hàng Nhập Khẩu",CARECAM,,https://tiki.vn/carecam-ip-camera-wifi-xoay-theo-chieu-chuyen-dong-ho-tro-dam-thoai-2-chieu-hong-ngoai-ban-dem-hang-nhap-khau-p46607972.html?src=category-page-1801&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/40/6b/20/b6822e66fdced863734660081b6ec23d.png,750.000đ,349.000đ                                            -53%,22 nhận xét,YES,78%,,13,19
10001012,56813717,4755640283042,Camera IP Wifi Ngoài Trời Ezviz CS-CV310 720P - Hàng Chính Hãng, EZVIZ,,https://tiki.vn/camera-ip-wifi-ngoai-troi-ezviz-cs-cv310-720p-hang-chinh-hang-p10001012.html?src=category-page-1801&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/7e/68/32/e50e29aca6ce316f353d28d711587f17.jpg,1.746.000đ,896.000đ                                            -49%,13 nhận xét,YES,92%,,13,20
15392441,43769092,2637870274071,Camera Wifi Ezviz CV246 720p HD xoay 360 độ - Hàng chính hãng, EZVIZ,,https://tiki.vn/camera-wifi-ezviz-cv246-720p-hd-xoay-360-do-hang-chinh-hang-p15392441.html?src=category-page-1801&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/1a/b4/ad/db7ad6dae16afc7956b5110449658d54.jpg,1.600.000đ,515.000đ                                            -68%,10 nhận xét,YES,88%,,13,21
10002068,55087733,4426822946023,Tản sáng Softbox mini cho đèn flash rời,OEM,,https://tiki.vn/tan-sang-softbox-mini-cho-den-flash-roi-p10002068.html?src=category-page-1801&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/57/56/bb/98955476aabd55a589df72c0d845a5aa.jpg,80.000đ,42.000đ                                            -48%,17 nhận xét,YES,80%,,13,22
40430736,66585728,7800567833119,Camera IP Wifi SIEPEM S7001 Plus Full HD 1080P - Hàng nhập khẩu,Siepem,,https://tiki.vn/camera-ip-wifi-siepem-s7001-plus-full-hd-1080p-hang-nhap-khau-p40430736.html?src=category-page-1801&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/5c/c8/46/afed6c4fd7a81206ce4a08f7672281bf.jpg,680.000đ,625.000đ                                            -8%,7 nhận xét,YES,100%,,13,23
19986875,55509496,5073842193501,Lens hood cho ống kính Canon 50mm F1.8  (Loa che nắng ES-68 II),OEM,,https://tiki.vn/lens-hood-cho-ong-kinh-canon-50mm-f1-8-loa-che-nang-es-68-ii-p19986875.html?src=category-page-1801&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/02/1b/e3/bdf985bc29a0a6c1a6d8e5371372c2f0.jpg,140.000đ,78.000đ                                            -44%,17 nhận xét,YES,92%,,13,24
32831879,32831881,6157927178207,Camera IP ngoài trời X6000 Xoay 360 độ FullHD 1080P chống nước chống bụi dùng ứng dụng Yoosee Ban đêm có màu - Hàng nhập khẩu,Yoosee,,https://tiki.vn/camera-ip-ngoai-troi-x6000-xoay-360-do-fullhd-1080p-chong-nuoc-chong-bui-dung-ung-dung-yoosee-ban-dem-co-mau-hang-nhap-khau-p32831879.html?src=category-page-1801&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/03/2f/ab/935b1b3799297f03812f1ef7eadef698.jpeg,1.990.000đ,647.000đ                                            -67%,14 nhận xét,YES,50%,,13,25
37293702,37315858,5412063740215,Ống nhòm 10X22 mini siêu nét ( Dùng được cho cả người lớn và trẻ nhỏ ) - Hàng nhập khẩu,Feng Xing Hu Wai,,https://tiki.vn/ong-nhom-10x22-mini-sieu-net-dung-duoc-cho-ca-nguoi-lon-va-tre-nho-hang-nhap-khau-p37293702.html?src=category-page-1801&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/95/23/5a/e8dc6e83ad0210c5021bef44cdb0faa6.jpg,600.000đ,350.000đ                                            -42%,4 nhận xét,YES,76%,,13,26
41294970,46645605,5915630868577,Flycam MJX Bugs 5W Pro  -Camera 4K- Hàng chính hãng,MJX,,https://tiki.vn/flycam-mjx-bugs-5w-pro-camera-4k-hang-chinh-hang-p41294970.html?src=category-page-1801&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/83/ca/ae/d1d964ce1174816ef165a347e8b84bcb.jpg,4.990.000đ,2.830.000đ                                            -43%,3 nhận xét,YES,60%,,13,27
16378757,53522606,7919003877959,CAMERA HÀNH TRÌNH X002 tiếng việt,OEM,,https://tiki.vn/camera-hanh-trinh-x002-tie-ng-vie-t-p16378757.html?src=category-page-1801&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/07/97/b0/9bddca125e557c801c6f1ce894501c9d.jpg,650.000đ,439.000đ                                            -32%,21 nhận xét,YES,64%,,13,28
